,WT,AO,NAO,PNA,NINO
2152,4,-1.287,-0.46399999999999997,0.605,1.36
2153,4,-1.064,-0.146,0.316,1.36
2154,4,-0.451,0.106,0.145,1.62
2155,4,-0.331,0.125,0.251,1.62
2156,4,-0.525,0.185,0.7170000000000001,1.62
2157,4,-0.917,0.248,1.004,1.62
2158,7,-1.043,0.45799999999999996,1.295,1.62
2159,3,-1.484,0.187,1.3359999999999999,1.62
2160,4,-2.533,-0.49200000000000005,0.971,1.62
2161,7,-2.332,-0.613,0.43200000000000005,1.62
2162,5,-1.4869999999999999,-0.557,-0.196,1.62
2163,5,-1.0270000000000001,-0.51,-0.23800000000000002,1.62
2164,5,-1.192,-0.8,-0.018000000000000002,1.62
2165,5,-1.4169999999999998,-0.762,0.255,1.62
2166,3,-1.463,-0.5760000000000001,0.425,1.62
2167,4,-2.024,-0.364,0.593,1.62
2168,7,-1.8980000000000001,0.12,0.9540000000000001,1.62
2169,2,-0.895,0.573,1.178,1.62
2170,3,0.263,0.598,1.202,1.62
2171,4,0.324,0.341,0.9009999999999999,1.62
2172,7,-0.063,0.287,0.9690000000000001,1.62
2173,7,-0.149,-0.098,1.304,1.62
2174,5,-0.89,-0.64,1.374,1.62
2175,3,-1.709,-0.9840000000000001,1.3259999999999998,1.62
2176,4,-2.931,-1.025,1.06,1.62
2177,4,-3.455,-0.708,0.8370000000000001,1.62
2178,7,-2.8480000000000003,-0.39,0.914,1.62
2179,7,-2.261,-0.159,1.04,1.62
2180,4,-1.6769999999999998,-0.18600000000000003,1.074,1.62
2181,4,-1.4140000000000001,-0.377,0.985,1.62
2182,4,-2.025,-0.539,0.789,1.62
2183,3,-1.38,-0.34,0.725,1.62
2184,6,1.209,0.042,1.0070000000000001,0.24
2185,6,1.574,0.509,0.613,0.24
2186,6,1.801,0.505,0.364,0.24
2187,1,1.929,0.43,0.26899999999999996,0.24
2188,1,1.641,0.491,0.34299999999999997,0.24
2189,1,1.089,0.445,0.483,0.24
2190,1,0.43200000000000005,0.301,0.429,0.24
2191,2,-0.045,-0.061,0.318,0.24
2192,2,-0.08199999999999999,-0.5870000000000001,0.05,0.24
2193,2,0.062,-0.768,-0.099,0.24
2194,2,0.511,-0.51,-0.040999999999999995,0.24
2195,6,0.6559999999999999,-0.156,0.371,0.24
2196,6,0.847,0.43799999999999994,0.6629999999999999,0.24
2197,6,1.193,1.1,0.9009999999999999,0.24
2198,6,0.609,0.892,1.355,0.24
2199,6,-0.247,0.474,1.683,0.24
2200,6,-0.24,0.21600000000000003,1.4580000000000002,0.24
2201,2,0.301,0.19,0.935,0.24
2202,5,0.71,0.06,0.773,0.24
2203,6,0.594,-0.337,0.7829999999999999,0.24
2204,6,0.7340000000000001,-0.40299999999999997,0.802,0.24
2205,6,0.667,-0.262,0.925,0.24
2206,5,0.209,-0.39299999999999996,0.95,0.24
2207,1,-0.22699999999999998,-0.401,0.48100000000000004,0.24
2208,5,0.22899999999999998,0.078,-0.01,0.24
2209,5,0.585,0.226,-0.518,0.24
2210,5,0.35600000000000004,0.16399999999999998,-0.33,0.24
2211,3,-0.6990000000000001,-0.305,0.315,0.24
2212,3,-1.44,-0.857,0.82,0.24
2213,1,-1.462,-0.887,1.016,0.24
2214,7,-1.2790000000000001,-0.33299999999999996,1.663,0.5
2215,4,-0.9390000000000001,-0.095,2.246,0.5
2216,7,-0.8959999999999999,-0.22899999999999998,2.283,0.5
2217,5,-0.513,-0.24100000000000002,2.193,0.5
2218,3,0.019,0.043,2.1180000000000003,0.5
2219,7,0.542,-0.018000000000000002,2.354,0.5
2220,7,1.296,0.28300000000000003,2.241,0.5
2221,6,1.6580000000000001,0.294,1.54,0.5
2222,6,1.271,0.115,1.218,0.5
2223,2,0.657,-0.184,1.068,0.5
2224,2,0.087,-0.484,1.072,0.5
2225,1,-0.723,-0.6659999999999999,0.72,0.5
2226,1,-1.804,-0.711,0.7020000000000001,0.5
2227,5,-2.8139999999999996,-0.6970000000000001,0.794,0.5
2228,3,-3.2969999999999997,-1.04,0.879,0.5
2229,4,-3.2569999999999997,-1.4340000000000002,0.598,0.5
2230,7,-2.991,-1.594,0.632,0.5
2231,4,-3.094,-1.882,0.977,0.5
2232,4,-2.9760000000000004,-2.13,1.153,0.5
2233,7,-2.637,-2.135,0.855,0.5
2234,3,-1.9269999999999998,-1.825,0.682,0.5
2235,3,-1.439,-1.704,0.705,0.5
2236,4,-1.41,-1.9269999999999998,0.579,0.5
2237,4,-1.117,-1.6580000000000001,0.177,0.5
2238,7,0.251,-0.7929999999999999,-0.043,0.5
2239,5,2.028,0.204,-0.055,0.5
2240,5,3.425,0.7759999999999999,-0.455,0.5
2241,3,2.929,0.5429999999999999,-1.1440000000000001,0.5
2242,3,1.227,0.271,-1.7930000000000001,0.5
2243,1,-0.593,-0.273,-2.046,0.5
2244,6,-1.712,-0.077,-2.141,0.5
2245,6,-1.315,0.6559999999999999,-1.9680000000000002,0.4
2246,6,-1.111,0.642,-1.7730000000000001,0.4
2247,6,-0.535,0.59,-1.656,0.4
2248,6,-0.047,0.8290000000000001,-1.35,0.4
2249,5,-0.265,0.855,-1.172,0.4
2250,1,-0.674,1.0170000000000001,-0.953,0.4
2251,7,-0.802,1.23,-0.428,0.4
2252,7,-0.867,1.155,-0.243,0.4
2253,7,-0.113,0.8170000000000001,-0.324,0.4
2254,7,0.7190000000000001,0.772,-0.637,0.4
2255,7,1.015,0.67,-0.5820000000000001,0.4
2256,5,1.301,0.28600000000000003,-0.31,0.4
2257,3,0.813,0.084,0.124,0.4
2258,4,0.109,-0.34,0.368,0.4
2259,4,-0.382,-0.526,0.171,0.4
2260,7,0.5870000000000001,-0.071,-0.171,0.4
2261,7,1.531,0.17800000000000002,-0.5489999999999999,0.4
2262,5,1.479,-0.02,-0.851,0.4
2263,5,0.872,0.015,-1.186,0.4
2264,3,0.191,0.136,-1.354,0.4
2265,4,0.48100000000000004,0.28600000000000003,-1.32,0.4
2266,2,1.252,0.308,-1.391,0.4
2267,6,2.045,0.349,-1.208,0.4
2268,5,2.845,0.436,-1.278,0.4
2269,5,2.3169999999999997,0.01,-1.645,0.4
2270,5,0.971,-0.256,-1.45,0.4
2271,5,0.9159999999999999,0.293,-0.841,0.4
2272,5,1.6980000000000002,0.5529999999999999,-0.518,0.4
2273,3,2.193,0.483,-0.61,0.4
2274,4,1.361,0.27,-0.705,0.4
2275,1,-0.09699999999999999,-0.07200000000000001,-0.573,0.75
2276,6,0.071,-0.03,-0.868,0.75
2277,6,0.469,0.22899999999999998,-1.4409999999999998,0.75
2278,6,0.721,0.529,-1.073,0.75
2279,6,0.522,0.579,-0.28,0.75
2280,6,0.248,0.34,-0.021,0.75
2281,6,0.155,0.138,0.062,0.75
2282,1,0.26,0.605,0.374,0.75
2283,1,0.9,1.2570000000000001,1.0979999999999999,0.75
2284,1,1.252,1.071,1.71,0.75
2285,6,1.5919999999999999,0.61,1.6740000000000002,0.75
2286,6,2.219,0.195,1.265,0.75
2287,6,1.903,-0.158,1.0070000000000001,0.75
2288,6,1.625,-0.32,0.899,0.75
2289,6,1.75,-0.179,0.867,0.75
2290,6,1.851,0.22,0.7490000000000001,0.75
2291,1,1.469,0.5660000000000001,0.6809999999999999,0.75
2292,1,1.068,0.6679999999999999,0.586,0.75
2293,2,0.8009999999999999,0.7,0.315,0.75
2294,2,0.47200000000000003,0.047,-0.053,0.75
2295,6,0.19699999999999998,-0.8059999999999999,-0.708,0.75
2296,6,0.19899999999999998,-0.755,-1.01,0.75
2297,6,-0.019,-0.672,-1.349,0.75
2298,6,0.302,-0.272,-1.77,0.75
2299,6,0.7290000000000001,0.21,-1.841,0.75
2300,1,0.669,0.28800000000000003,-2.396,0.75
2301,6,0.662,0.172,-2.519,0.75
2302,1,0.986,0.345,-2.104,0.75
2303,1,0.961,0.643,-1.618,0.75
2304,1,0.7979999999999999,0.77,-1.931,0.75
2305,6,0.614,0.55,-3.2880000000000003,0.69
2306,6,0.317,0.08199999999999999,-3.114,0.69
2307,1,-0.22899999999999998,-0.6809999999999999,-1.992,0.69
2308,1,-0.515,-1.048,-0.5770000000000001,0.69
2309,7,-0.265,-0.98,0.358,0.69
2310,7,-0.147,-0.8109999999999999,0.8690000000000001,0.69
2311,6,-0.168,-0.46299999999999997,0.7559999999999999,0.69
2312,6,-0.562,-0.252,0.847,0.69
2313,6,-0.768,-0.10099999999999999,1.506,0.69
2314,2,-1.425,-0.113,1.6640000000000001,0.69
2315,2,-1.281,0.19699999999999998,1.1440000000000001,0.69
2316,4,-0.578,0.19699999999999998,0.36200000000000004,0.69
2317,3,-0.265,-0.151,-0.33899999999999997,0.69
2318,3,-0.49200000000000005,-0.33,-1.138,0.69
2319,3,-1.05,-0.5579999999999999,-1.625,0.69
2320,3,-1.5759999999999998,-1.067,-1.909,0.69
2321,3,-2.042,-1.5330000000000001,-1.7990000000000002,0.69
2322,7,-2.377,-2.136,-1.723,0.69
2323,5,-2.04,-2.427,-1.5759999999999998,0.69
2324,2,-1.307,-2.211,-1.5390000000000001,0.69
2325,2,-0.507,-1.706,-1.2990000000000002,0.69
2326,2,-0.289,-1.311,-1.1320000000000001,0.69
2327,2,-0.018000000000000002,-1.067,-0.97,0.69
2328,2,-0.071,-1.005,-1.198,0.69
2329,2,-0.9229999999999999,-0.7879999999999999,-1.341,0.69
2330,2,-1.123,-0.408,-0.789,0.69
2331,2,-0.45399999999999996,-0.174,-0.354,0.69
2332,2,0.128,-0.09699999999999999,-0.218,0.69
2333,7,0.527,0.05,-0.11699999999999999,0.69
2334,5,1.403,0.258,-0.341,0.69
2335,3,2.069,0.449,-0.38299999999999995,0.69
2336,1,1.729,0.23,0.1,0.66
2337,7,1.097,0.307,0.29,0.66
2338,7,1.0270000000000001,0.532,0.16399999999999998,0.66
2339,5,1.02,0.44299999999999995,-0.068,0.66
2340,3,1.244,0.423,-0.19399999999999998,0.66
2341,4,1.213,0.5479999999999999,-0.159,0.66
2342,3,1.058,0.672,-0.028999999999999998,0.66
2343,4,1.21,0.45399999999999996,0.077,0.66
2344,7,1.149,0.273,-0.084,0.66
2345,7,1.141,0.6920000000000001,-0.07400000000000001,0.66
2346,7,1.355,0.9229999999999999,-0.05,0.66
2347,7,1.264,0.721,0.095,0.66
2348,2,1.044,0.795,0.34600000000000003,0.66
2349,7,1.274,0.669,0.688,0.66
2350,7,1.819,0.35700000000000004,0.672,0.66
2351,7,1.66,0.084,0.423,0.66
2352,7,1.2830000000000001,-0.003,0.564,0.66
2353,7,0.58,0.022000000000000002,0.485,0.66
2354,7,0.09,-0.185,0.461,0.66
2355,7,-0.58,-0.49200000000000005,0.585,0.66
2356,7,-0.369,-0.22699999999999998,0.359,0.66
2357,7,-0.336,0.174,0.129,0.66
2358,5,-0.625,0.239,0.275,0.66
2359,5,-0.319,0.258,0.596,0.66
2360,3,-0.268,0.18100000000000002,0.47700000000000004,0.66
2361,4,-0.617,0.285,0.09699999999999999,0.66
2362,5,-0.514,0.485,-0.07400000000000001,0.66
2363,5,0.10300000000000001,0.652,-0.08800000000000001,0.66
2364,7,0.43799999999999994,0.637,-0.259,0.66
2365,7,0.451,0.752,-0.38,0.66
2366,1,0.075,0.001,-1.0170000000000001,-0.09
2367,1,-0.066,0.187,-1.399,-0.09
2368,1,0.024,0.22899999999999998,-1.3130000000000002,-0.09
2369,2,0.638,0.16399999999999998,-0.82,-0.09
2370,6,1.12,-0.021,-0.595,-0.09
2371,6,1.402,0.01,-0.75,-0.09
2372,6,1.788,0.31,-0.49,-0.09
2373,6,1.604,0.5379999999999999,0.222,-0.09
2374,2,0.8420000000000001,0.623,0.8170000000000001,-0.09
2375,2,0.426,0.475,1.271,-0.09
2376,6,0.222,0.547,2.0380000000000003,-0.09
2377,6,0.439,0.561,2.1790000000000003,-0.09
2378,6,0.809,0.532,1.88,-0.09
2379,1,0.9359999999999999,0.35100000000000003,1.801,-0.09
2380,1,0.758,-0.009000000000000001,1.598,-0.09
2381,6,1.284,0.07400000000000001,1.642,-0.09
2382,1,1.6340000000000001,0.444,1.777,-0.09
2383,1,1.787,0.589,1.6869999999999998,-0.09
2384,6,1.475,0.498,1.4709999999999999,-0.09
2385,1,1.097,0.40700000000000003,1.47,-0.09
2386,1,0.444,0.253,1.535,-0.09
2387,6,0.008,-0.08199999999999999,1.433,-0.09
2388,1,0.016,-0.408,1.002,-0.09
2389,6,0.10800000000000001,-0.43700000000000006,0.639,-0.09
2390,6,0.33,0.057,1.089,-0.09
2391,5,0.773,0.648,1.766,-0.09
2392,1,0.537,0.434,1.4869999999999999,-0.09
2393,6,0.374,0.076,1.314,-0.09
2394,5,1.1340000000000001,0.317,1.093,-0.09
2395,1,1.196,0.607,0.8029999999999999,-0.09
2396,6,1.305,1.272,0.44299999999999995,0.06
2397,6,0.846,1.402,-0.285,0.06
2398,6,0.022000000000000002,1.127,-0.039,0.06
2399,6,-0.138,1.375,0.643,0.06
2400,6,0.483,1.7309999999999999,1.28,0.06
2401,6,0.861,1.374,1.421,0.06
2402,1,0.8340000000000001,1.155,1.124,0.06
2403,1,0.7290000000000001,0.981,0.7120000000000001,0.06
2404,2,0.47600000000000003,0.7879999999999999,0.758,0.06
2405,2,0.406,0.406,1.44,0.06
2406,2,0.20600000000000002,0.121,1.39,0.06
2407,2,-0.16699999999999998,-0.33,1.239,0.06
2408,2,-0.231,-0.617,0.657,0.06
2409,2,-0.635,-0.863,-0.151,0.06
2410,3,-1.379,-0.861,-0.511,0.06
2411,4,-1.5930000000000002,-0.98,-0.774,0.06
2412,4,-1.419,-1.002,-0.5760000000000001,0.06
2413,4,-1.8940000000000001,-1.35,-0.272,0.06
2414,4,-1.9180000000000001,-1.682,-0.04,0.06
2415,1,-1.318,-2.069,0.47100000000000003,0.06
2416,1,-0.9209999999999999,-2.35,0.929,0.06
2417,3,-0.6609999999999999,-2.531,1.104,0.06
2418,3,-0.282,-2.479,1.018,0.06
2419,3,0.207,-2.226,0.9470000000000001,0.06
2420,3,0.445,-1.901,1.068,0.06
2421,4,0.04,-1.673,1.169,0.06
2422,4,-0.18,-1.074,1.033,0.06
2423,7,0.945,-0.387,0.722,0.06
2424,2,1.825,-0.215,0.4,0.06
2425,7,2.019,-0.317,0.061,0.06
2426,7,1.975,-0.247,-0.359,0.06
2427,5,1.709,-0.205,-0.6970000000000001,-0.31
2428,4,1.52,0.004,-0.988,-0.31
2429,7,1.3330000000000002,0.268,-1.145,-0.31
2430,5,1.7369999999999999,0.449,-1.228,-0.31
2431,5,1.837,0.2,-1.2930000000000001,-0.31
2432,5,1.405,-0.033,-1.341,-0.31
2433,1,0.47600000000000003,0.102,-1.071,-0.31
2434,7,-0.061,0.32299999999999995,-0.64,-0.31
2435,5,1.018,0.716,-0.38299999999999995,-0.31
2436,3,1.7990000000000002,0.7979999999999999,-0.43,-0.31
2437,4,1.04,0.31,-0.631,-0.31
2438,7,0.20800000000000002,0.201,-0.818,-0.31
2439,5,0.5920000000000001,0.701,-0.97,-0.31
2440,7,0.8140000000000001,0.537,-0.937,-0.31
2441,5,0.276,-0.069,-0.574,-0.31
2442,5,0.43799999999999994,-0.196,-0.462,-0.31
2443,3,0.10300000000000001,-0.179,-0.183,-0.31
2444,7,-0.045,-0.028999999999999998,0.18100000000000002,-0.31
2445,7,0.6859999999999999,0.135,0.5489999999999999,-0.31
2446,7,0.94,0.679,0.426,-0.31
2447,5,-0.013999999999999999,0.741,0.597,-0.31
2448,3,-0.924,0.289,0.985,-0.31
2449,3,-1.514,-0.486,1.298,-0.31
2450,3,-1.732,-1.575,1.112,-0.31
2451,3,-1.446,-2.181,0.767,-0.31
2452,7,-0.898,-1.892,0.14400000000000002,-0.31
2453,7,-1.371,-1.63,-0.262,-0.31
2454,5,-1.9080000000000001,-1.319,-0.581,-0.31
2455,5,-0.924,-0.823,-1.093,-0.31
2456,5,-0.507,-0.308,-1.2590000000000001,-0.31
2457,2,-0.35700000000000004,-1.6130000000000002,-0.987,0.62
2458,2,0.09699999999999999,-0.96,-0.763,0.62
2459,6,0.521,-0.32299999999999995,-0.856,0.62
2460,1,0.507,-0.23600000000000002,-0.956,0.62
2461,1,0.136,-0.17800000000000002,-0.433,0.62
2462,1,0.39899999999999997,-0.21100000000000002,0.256,0.62
2463,1,0.887,-0.528,0.126,0.62
2464,1,1.1420000000000001,-0.281,-0.187,0.62
2465,1,1.05,0.08,-0.201,0.62
2466,2,1.078,0.451,0.13,0.62
2467,2,1.45,0.768,0.545,0.62
2468,2,1.77,0.679,0.434,0.62
2469,1,1.078,-0.046,0.355,0.62
2470,1,0.344,-0.7190000000000001,0.611,0.62
2471,2,0.483,-0.8390000000000001,0.282,0.62
2472,2,0.7340000000000001,-0.759,0.406,0.62
2473,2,0.97,-1.0759999999999998,0.604,0.62
2474,1,1.3780000000000001,-1.432,0.748,0.62
2475,5,1.77,-1.466,0.872,0.62
2476,3,1.482,-1.421,1.558,0.62
2477,1,0.8959999999999999,-1.3,2.245,0.62
2478,6,0.452,-1.2930000000000001,2.105,0.62
2479,5,0.436,-1.06,1.531,0.62
2480,5,0.026000000000000002,-1.2209999999999999,0.848,0.62
2481,1,-0.363,-1.452,1.248,0.62
2482,1,-0.63,-1.337,1.681,0.62
2483,5,-0.162,-1.2919999999999998,1.0170000000000001,0.62
2484,3,0.405,-1.432,0.015,0.62
2485,3,0.06,-1.402,-0.311,0.62
2486,5,-0.495,-1.179,-0.08900000000000001,0.62
2487,5,-0.154,-0.6629999999999999,-0.517,0.78
2488,1,0.153,-0.317,-0.943,0.78
2489,6,-0.17300000000000001,-0.28300000000000003,-1.3130000000000002,0.78
2490,1,-0.115,-0.14400000000000002,-1.041,0.78
2491,1,0.166,-0.064,-0.976,0.78
2492,2,0.124,0.069,-0.47700000000000004,0.78
2493,2,-0.28600000000000003,0.184,-0.013000000000000001,0.78
2494,6,-0.747,0.17,0.16899999999999998,0.78
2495,6,-1.104,0.11199999999999999,0.319,0.78
2496,2,-1.5230000000000001,-0.198,0.48,0.78
2497,5,-1.288,-0.9990000000000001,0.17800000000000002,0.78
2498,3,-0.715,-1.6159999999999999,-0.292,0.78
2499,3,-0.713,-1.58,-0.121,0.78
2500,3,-1.225,-1.274,0.016,0.78
2501,4,-2.416,-1.114,-0.179,0.78
2502,7,-2.9760000000000004,-1.534,-0.36,0.78
2503,5,-3.1919999999999997,-1.645,-0.565,0.78
2504,5,-2.9810000000000003,-1.6680000000000001,-0.506,0.78
2505,1,-2.63,-1.871,-0.242,0.78
2506,3,-2.1790000000000003,-2.0540000000000003,-0.124,0.78
2507,4,-1.91,-2.2030000000000003,0.07,0.78
2508,4,-1.426,-2.15,0.099,0.78
2509,3,-0.8540000000000001,-1.956,0.033,0.78
2510,4,-0.602,-1.774,-0.031,0.78
2511,4,-0.7140000000000001,-1.662,-0.09,0.78
2512,4,0.011000000000000001,,,0.78
2513,7,0.8059999999999999,-0.904,-0.893,0.78
2514,3,0.804,-0.996,-0.975,0.78
2515,3,-0.309,-1.168,-1.078,0.78
2516,4,-1.063,-0.988,-1.35,0.78
2517,5,-1.54,-1.202,1.101,0.78
2518,5,-1.4869999999999999,-1.297,-1.409,1.08
2519,3,-1.167,-1.024,-1.0979999999999999,1.08
2520,4,-0.636,-1.29,-1.399,1.08
2521,7,0.433,0.098,-0.631,1.08
2522,7,1.0090000000000001,0.325,-0.556,1.08
2523,7,1.205,0.316,-0.258,1.08
2524,5,1.857,0.591,-0.062,1.08
2525,3,2.412,0.8440000000000001,-0.19,1.08
2526,3,2.125,0.7709999999999999,-0.29100000000000004,1.08
2527,4,1.93,0.7709999999999999,-0.35100000000000003,1.08
2528,5,2.065,0.515,-0.772,1.08
2529,2,2.113,0.501,-1.248,1.08
2530,2,1.465,0.10099999999999999,-1.525,1.08
2531,3,0.062,-0.503,-1.345,1.08
2532,5,-0.968,-0.912,-0.848,1.08
2533,5,-0.8170000000000001,-0.7040000000000001,-0.727,1.08
2534,3,-0.42200000000000004,-0.27899999999999997,-0.67,1.08
2535,3,0.168,0.193,-0.636,1.08
2536,4,0.7170000000000001,0.192,-0.34,1.08
2537,4,0.601,-0.156,-0.271,1.08
2538,7,0.48700000000000004,0.324,-0.556,1.08
2539,2,0.23,0.616,-0.695,1.08
2540,2,-0.369,0.43799999999999994,-0.9,1.08
2541,2,-0.9390000000000001,0.092,-0.9790000000000001,1.08
2542,6,-0.509,0.38,-1.089,1.08
2543,6,0.473,0.848,-1.07,1.08
2544,7,0.7709999999999999,1.06,-0.9129999999999999,1.08
2545,7,0.684,1.091,-0.59,1.08
2546,6,0.49200000000000005,1.0759999999999998,-0.28300000000000003,1.08
2547,5,1.094,1.237,-0.272,1.08
2548,2,0.6940000000000001,-0.27899999999999997,0.726,-0.95
2549,6,0.40299999999999997,-0.524,0.578,-0.95
2550,1,0.385,-0.32799999999999996,0.387,-0.95
2551,1,0.377,0.17600000000000002,0.524,-0.95
2552,6,0.198,0.184,0.764,-0.95
2553,6,-0.141,0.054000000000000006,0.595,-0.95
2554,6,-0.53,0.125,0.46,-0.95
2555,6,-0.41100000000000003,0.244,0.69,-0.95
2556,1,0.126,0.218,0.6709999999999999,-0.95
2557,1,0.40399999999999997,0.369,0.431,-0.95
2558,1,-0.239,0.244,0.6829999999999999,-0.95
2559,1,-0.46399999999999997,0.307,1.266,-0.95
2560,6,-0.257,0.28600000000000003,1.636,-0.95
2561,5,0.005,0.192,1.6380000000000001,-0.95
2562,1,0.107,-0.071,1.597,-0.95
2563,1,-0.062,0.106,1.459,-0.95
2564,6,0.293,0.95,1.3519999999999999,-0.95
2565,6,0.665,1.206,1.348,-0.95
2566,6,1.27,1.043,1.2209999999999999,-0.95
2567,6,1.795,0.951,1.0070000000000001,-0.95
2568,6,1.589,0.856,1.068,-0.95
2569,6,0.833,0.509,1.411,-0.95
2570,6,0.14300000000000002,0.223,2.36,-0.95
2571,6,-0.11599999999999999,-0.16,2.512,-0.95
2572,6,0.12,-0.23800000000000002,1.8719999999999999,-0.95
2573,1,0.402,0.218,1.4,-0.95
2574,1,0.151,0.57,1.3659999999999999,-0.95
2575,1,-0.616,0.294,1.703,-0.95
2576,2,-1.226,-0.198,1.8630000000000002,-0.95
2577,6,-0.7240000000000001,0.055,0.953,-0.95
2578,6,0.929,0.927,-0.376,-1.47
2579,6,2.0269999999999997,1.286,-0.245,-1.47
2580,6,1.5919999999999999,0.523,-0.505,-1.47
2581,6,0.233,-0.125,-0.88,-1.47
2582,6,-0.073,-0.303,-0.973,-1.47
2583,6,-0.16699999999999998,-0.446,-0.774,-1.47
2584,6,-1.014,-0.976,-0.47700000000000004,-1.47
2585,1,-1.631,-1.348,-0.599,-1.47
2586,1,-1.925,-1.281,-0.27,-1.47
2587,3,-1.449,-0.775,0.711,-1.47
2588,3,-0.626,-0.5660000000000001,1.314,-1.47
2589,3,-0.401,-0.418,1.2329999999999999,-1.47
2590,4,-0.26,-0.361,1.2409999999999999,-1.47
2591,1,0.212,-0.33,1.3230000000000002,-1.47
2592,7,0.586,-0.35200000000000004,1.415,-1.47
2593,7,0.429,-0.596,1.339,-1.47
2594,6,0.06,-0.7659999999999999,1.172,-1.47
2595,5,-0.105,-0.795,1.147,-1.47
2596,5,0.114,-0.447,0.9890000000000001,-1.47
2597,3,0.033,0.183,0.46299999999999997,-1.47
2598,1,-0.21,0.63,0.41100000000000003,-1.47
2599,6,0.289,0.9179999999999999,0.617,-1.47
2600,5,0.473,1.089,0.956,-1.47
2601,1,0.7979999999999999,1.176,1.117,-1.47
2602,2,1.605,1.0590000000000002,0.516,-1.47
2603,6,1.8840000000000001,1.105,-0.183,-1.47
2604,5,2.2,1.2830000000000001,-0.563,-1.47
2605,7,2.178,0.996,-0.316,-1.47
2606,7,1.579,0.7659999999999999,-0.044000000000000004,-1.47
2607,7,1.172,0.7909999999999999,0.263,-1.47
2608,6,0.93,0.7659999999999999,0.043,-1.47
2609,5,0.821,0.474,-0.174,-1.59
2610,2,1.219,0.778,-0.151,-1.59
2611,2,1.225,1.2329999999999999,0.059000000000000004,-1.59
2612,4,-0.066,1.275,0.345,-1.59
2613,4,-0.48,1.048,0.574,-1.59
2614,3,-0.11199999999999999,0.757,0.768,-1.59
2615,4,-0.21,0.324,0.841,-1.59
2616,4,-0.289,-0.092,0.88,-1.59
2617,4,-0.39299999999999996,-0.289,0.937,-1.59
2618,4,-1.0959999999999999,-0.38,1.107,-1.59
2619,4,-1.758,-0.40700000000000003,0.84,-1.59
2620,7,-1.98,-0.311,0.544,-1.59
2621,7,-1.7590000000000001,-0.402,0.268,-1.59
2622,5,-2.0869999999999997,-0.358,0.384,-1.59
2623,3,-1.465,-0.177,0.38299999999999995,-1.59
2624,4,-1.0979999999999999,-0.508,0.442,-1.59
2625,4,-0.7959999999999999,-0.732,0.43,-1.59
2626,7,-0.748,-0.59,0.172,-1.59
2627,7,-0.564,-0.233,0.055,-1.59
2628,7,-0.733,-0.10400000000000001,0.345,-1.59
2629,7,-0.755,0.078,0.447,-1.59
2630,3,0.098,0.41700000000000004,0.552,-1.59
2631,4,0.732,0.498,0.7509999999999999,-1.59
2632,7,0.161,0.499,0.7440000000000001,-1.59
2633,7,-0.6459999999999999,0.613,0.536,-1.59
2634,5,-0.395,0.9129999999999999,0.187,-1.59
2635,3,-0.215,1.308,-0.192,-1.59
2636,7,-0.17,1.5719999999999998,-0.177,-1.59
2637,5,-0.406,1.97,-0.45299999999999996,-1.59
2638,4,-1.043,1.754,-0.45299999999999996,-1.59
2639,2,-0.7759999999999999,-1.444,0.573,-0.28
2640,2,-0.37200000000000005,-1.136,0.40399999999999997,-0.28
2641,2,0.154,-0.843,0.695,-0.28
2642,1,0.20199999999999999,-0.45299999999999996,0.812,-0.28
2643,6,0.2,0.065,0.618,-0.28
2644,1,0.289,0.41600000000000004,0.588,-0.28
2645,1,0.085,0.8390000000000001,0.615,-0.28
2646,1,-0.18,0.8220000000000001,0.494,-0.28
2647,1,-0.578,0.446,0.154,-0.28
2648,1,-0.742,-0.018000000000000002,-0.306,-0.28
2649,6,-0.6629999999999999,-0.32799999999999996,-0.675,-0.28
2650,6,-0.515,-0.11199999999999999,-0.6,-0.28
2651,1,-0.8540000000000001,0.095,-0.64,-0.28
2652,5,-1.093,0.195,-0.8370000000000001,-0.28
2653,1,-0.95,0.534,-0.478,-0.28
2654,1,-0.447,0.927,0.365,-0.28
2655,1,0.261,1.172,0.754,-0.28
2656,2,0.542,1.296,1.0190000000000001,-0.28
2657,6,0.5660000000000001,1.633,1.409,-0.28
2658,6,0.43700000000000006,1.6380000000000001,1.6030000000000002,-0.28
2659,6,0.11900000000000001,1.3,1.867,-0.28
2660,6,-0.308,1.058,2.614,-0.28
2661,6,-1.2429999999999999,0.5870000000000001,3.373,-0.28
2662,6,-1.909,0.27699999999999997,3.397,-0.28
2663,6,-1.781,0.602,2.5980000000000003,-0.28
2664,6,-0.828,1.192,2.662,-0.28
2665,6,0.132,1.199,2.843,-0.28
2666,1,0.624,0.748,2.177,-0.28
2667,1,0.573,0.264,0.66,-0.28
2668,1,-0.39799999999999996,-0.209,-0.665,-0.28
2669,3,-1.571,-0.773,1.709,-0.36
2670,3,-1.8559999999999999,-1.3019999999999998,2.246,-0.36
2671,3,-0.9640000000000001,-1.206,2.4619999999999997,-0.36
2672,1,0.28,-0.706,2.006,-0.36
2673,7,0.754,-0.593,1.686,-0.36
2674,7,0.64,-0.741,1.442,-0.36
2675,7,0.6409999999999999,-1.037,0.988,-0.36
2676,6,0.762,-0.903,0.532,-0.36
2677,1,1.305,-0.14300000000000002,0.354,-0.36
2678,1,2.0140000000000002,0.261,0.261,-0.36
2679,6,2.508,0.18100000000000002,-0.028999999999999998,-0.36
